"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"31","264.0526286489987","206.3257091069121","4.875039368845573","-0.3094140119866609","0.01319999999999999","0.014","0.012399999999999967","835.5555555555555","0.00025810334146575403","0","0.00025810334146575403","0.00025810334146575403","31_30:0.009104135302507893;31_32:0.0033555157522241197","31_30:593.7777777777777;31_32:593.7777777777777","true"
"32","565.7451222148887","411.4460626209194","4.782839270020548","-0.30999681224072134","0.010700000000000043","0.0116","0.009800000000000031","835.5555555555555","0.0001271343980814102","0","0.0001271343980814102","0.0001271343980814102","","","true"
"33","366.19862664772006","106.12580228047231","4.634814071985065","-0.3116644990137896","0.09549999999999992","0.07179999999999997","0.1192","835.5555555555555","0.00024372592897648184","0","0.00024372592897648184","0.00024372592897648184","","","true"
"34","286.61264786523793","164.71372048122052","5.03641469604533","-0.3065882551151996","0.057499999999999996","0.0552","0.059799999999999964","835.5555555555555","0.00018382336320770692","0","0.00018382336320770692","0.00018382336320770692","34_43:0.0054459154351885475;34_24:0.005243553609120294","34_43:593.7777777777777;34_24:593.7777777777777","true"
"35","252.93475524714282","198.4006081200167","4.999563425125387","-0.3060319888474881","0.062000000000000055","0.08720000000000006","0.0368","835.5555555555555","0.0002477775454020047","0","0.0002477775454020047","0.0002477775454020047","35_47:0.01674028746062667","35_47:593.7777777777777","true"
"36","266.21358751595255","408.27475063689326","4.897333037133811","-0.30827498992817887","0.00869999999999993","0.009","0.008399999999999963","835.5555555555555","0.00012127926428793186","0","0.00012127926428793186","0.00012127926428793186","36_32:0.002375440221832531","36_32:593.7777777777777","true"
"37","477.0322116980689","59.30939264395824","4.7641510070630515","-0.3099429486697431","0.07319999999999993","0.0714","0.07499999999999996","835.5555555555555","0.0001760949495867908","0","0.0001760949495867908","0.0001760949495867908","","","true"
"38","418.5226311490162","403.17258967672944","4.825756727027905","-0.3103752492369365","0.21189999999999998","0.1848","0.239","835.5555555555555","0.00010561558242099046","0","0.00010561558242099046","0.00010561558242099046","38_39:0.007809571623304007;38_37:0.003228297401766722","38_39:593.7777777777777;38_37:593.7777777777777","true"
"39","263.014972133936","22.22013585171921","4.727283524882579","-0.31244613238420155","0.00649999999999995","0.005800000000000027","0.0072","835.5555555555555","0.0002533087976039741","0","0.0002533087976039741","0.0002533087976039741","39_33:0.005669326948258974;39_40:0.0037572727502038217","39_33:593.7777777777777;39_40:593.7777777777777","true"
"40","305.77905920648755","188.92782265228993","4.8817732101142015","-0.30914045946945545","0.009199999999999986","0.0082","0.010199999999999987","835.5555555555555","0.0001720900192857948","0","0.0001720900192857948","0.0001720900192857948","40_41:0.012579657848376918","40_41:593.7777777777777","true"
"41","353.495505514025","294.87344635450785","4.795348716522516","-0.3107622131963274","0.008499999999999952","0.012399999999999967","0.0046","835.5555555555555","0.0006839058740342313","0","0.0006839058740342313","0.0006839058740342313","41_42:0.20712551741495147","41_42:593.7777777777777","true"
"42","102.44787527401648","153.13629604483788","4.856440690673786","-0.30984823806239703","0.08699999999999997","0.1612","0.0128","835.5555555555555","0.009863284007544753","0","0.009863284007544753","0.009863284007544753","","","true"
"43","423.3369950538016","21.143609979728595","4.981686948013107","-0.3077564674293405","0.0121","0.014399999999999968","0.0098","835.5555555555555","0.00021014155703454924","0","0.00021014155703454924","0.00021014155703454924","43_44:0.004167863504103392;43_42:0.1452492968218264","43_44:593.7777777777777;43_42:593.7777777777777","true"
"44","395.72745804852485","253.88907250407485","4.896135058293587","-0.30933203544283006","0.011200000000000099","0.0118","0.010600000000000054","835.5555555555555","0.0001608184957740223","0","0.0001608184957740223","0.0001608184957740223","44_45:0.003268879478052128","44_45:593.7777777777777","true"
"45","446.6825810156511","466.4546274694086","4.835943647535046","-0.30877347248855475","0.012399999999999967","0.014000000000000012","0.0108","835.5555555555555","0.00008056232798605149","0","0.00008056232798605149","0.00008056232798605149","","","true"
"46","350.6148256789423","202.77814808077446","4.884660617583432","-0.309719084728012","0.007900000000000018","0.008600000000000052","0.0072","835.5555555555555","0.0002542988736841003","0","0.0002542988736841003","0.0002542988736841003","46_45:0.00781072124655105","46_45:593.7777777777777","true"
"47","253.86975503830692","422.64943064184473","4.7239090648150315","-0.3113528904236959","0.060899999999999954","0.0624","0.05940000000000001","835.5555555555555","0.000426568460277762","0","0.000426568460277762","0.000426568460277762","47_46:0.0069285534115823555","47_46:593.7777777777777","true"
"48","239.56436942075268","142.98485496445866","4.941544583754696","-0.30787890893056014","0.017800000000000038","0.0102","0.025399999999999978","835.5555555555555","0.00014039475674258928","0","0.00014039475674258928","0.00014039475674258928","48_49:0.006811074495504388;48_47:0.006062545645908773","48_49:593.7777777777777;48_47:593.7777777777777","true"
"49","293.2547381863601","204.59124526492366","4.806336579009625","-0.31079341141116634","0.08010000000000006","0.0686","0.09160000000000001","835.5555555555555","0.00021736136502840123","0","0.00021736136502840123","0.00021736136502840123","","","true"
"50","459.9373346972022","438.12008270747236","4.7742604411266685","-0.309762830433966","0.01330000000000009","0.0148","0.011800000000000033","835.5555555555555","0.000237413314385239","0","0.000237413314385239","0.000237413314385239","50_49:0.00837553519411835","50_49:593.7777777777777","true"
"51","270.0213892066381","294.16674592435436","5.009584568619572","-0.30666800270981054","0.011400000000000077","0.0068","0.016000000000000014","835.5555555555555","0.00013041800258723399","0","0.00013041800258723399","0.00013041800258723399","51_50:0.004344411711898255;51_36:0.0030754520454288614","51_50:593.7777777777777;51_36:593.7777777777777","true"
"52","310.07898348061076","436.8902382159325","4.92681658904813","-0.3079054983123341","0.013599999999999945","0.0136","0.013599999999999945","835.5555555555555","0.0001334622673575692","0","0.0001334622673575692","0.0001334622673575692","52_37:0.006424384834205377;52_56:0.0037988998965237664","52_37:593.7777777777777;52_56:593.7777777777777","true"
"53","280.99374440844286","320.31077064158626","5.034213600932329","-0.30618348742544643","0.025499999999999967","0.0194","0.03159999999999996","835.5555555555555","0.00012663017532688983","0","0.00012663017532688983","0.00012663017532688983","53_60:0.0065261803527888185;53_41:0.01395717694819898","53_60:593.7777777777777;53_41:593.7777777777777","true"
"54","195.79820681724942","310.00682288773334","5.058276422616522","-0.3056724302288953","0.008999999999999897","0.0054","0.012599999999999945","835.5555555555555","0.0003285163139424166","0","0.0003285163139424166","0.0003285163139424166","54_64:0.006595845708089937;54_45:0.005264788753832211","54_64:593.7777777777777;54_45:593.7777777777777","true"
"55","153.4656767561432","151.94126119514897","4.985794144680882","-0.307841699228841","0.007600000000000051","0.0072","0.008000000000000007","835.5555555555555","0.0005301800840744644","0","0.0005301800840744644","0.0005301800840744644","55_49:0.011042045333265527;55_68:0.008671194867621551","55_49:593.7777777777777;55_68:593.7777777777777","true"
"56","367.8284244024136","59.36815879026168","4.826930929717415","-0.3097954049476694","0.010199999999999987","0.007000000000000006","0.0134","835.5555555555555","0.00013382016036691478","0","0.00013382016036691478","0.00013382016036691478","","","true"
"57","290.2413067434639","300.6797780272369","4.965467221254017","-0.3072643465826866","0.031400000000000095","0.03600000000000003","0.0268","835.5555555555555","0.00011868371721317016","0","0.00011868371721317016","0.00011868371721317016","57_56:0.008991259026726595","57_56:593.7777777777777","true"
"58","394.0999484100608","21.302837551815024","4.908462248566166","-0.3091066270689999","0.019500000000000073","0.018","0.02100000000000002","835.5555555555555","0.00024977220211901087","0","0.00024977220211901087","0.00024977220211901087","58_59:0.005798912503196335;58_57:0.004458839732001396","58_59:593.7777777777777;58_57:593.7777777777777","true"
"59","399.1418232683005","327.5538867908643","4.782979669919377","-0.31026077744162006","0.07166666666666666","0.033333333333333326","0.11","835.5555555555555","0.0002585045442703608","0","0.0002585045442703608","0.0002585045442703608","59_60:0.0068116580891146306","59_60:593.7777777777777","true"
"60","192.33091594737925","61.96813923227494","4.89171893069118","-0.3088376848638818","0.01333333333333342","0.01666666666666672","0.01","835.5555555555555","0.00027780824191700563","0","0.00027780824191700563","0.00027780824191700563","60_61:0.02537508589098353","60_61:593.7777777777777","true"
"61","341.80814879229104","156.43450947144837","4.784608250137584","-0.3100631363722243","0.013000000000000012","0.0162","0.009800000000000031","835.5555555555555","0.00021460289710901966","0","0.00021460289710901966","0.00021460289710901966","","","true"
"62","385.35348865142026","201.0978825713434","4.894866773563497","-0.3093830379884443","0.026100000000000012","0.04079999999999995","0.0114","835.5555555555555","0.0029764446511766325","0","0.0029764446511766325","0.0029764446511766325","62_72:0.012004982785016022;62_63:0.026073724750270116;62_61:0.025613509033911686","62_72:593.7777777777777;62_63:593.7777777777777;62_61:593.7777777777777","true"
"63","425.1733443576857","332.0952664175087","4.992719513931465","-0.30759899622896625","0.005099999999999993","0.0042","0.006000000000000005","835.5555555555555","0.00012961873298995795","0","0.00012961873298995795","0.00012961873298995795","","","true"
"64","266.0492425070399","235.08500273465216","4.885382003965496","-0.308872325420673","0.005800000000000027","0.0044","0.007199999999999984","835.5555555555555","0.0001732807744814714","0","0.0001732807744814714","0.0001732807744814714","64_63:0.004314111026451517","64_63:593.7777777777777","true"
"65","309.9992851324788","246.5083927447817","5.021343645294766","-0.30661810882824553","0.013600000000000056","0.01419999999999999","0.013","835.5555555555555","0.0001514161096622369","0","0.0001514161096622369","0.0001514161096622369","65_66:0.034434116656983066;65_64:0.00806009388158424","65_66:593.7777777777777;65_64:593.7777777777777","true"
"66","80.17308741619614","2.4655938142371454","4.97580499962019","-0.3075328917488455","0.022499999999999964","0.027200000000000002","0.0178","835.5555555555555","0.001349057728207976","0","0.001349057728207976","0.001349057728207976","66_73:0.03767248595557454;66_67:0.02186573659281274","66_73:593.7777777777777;66_67:593.7777777777777","true"
"67","321.91966647168795","345.18902824818423","4.834576495180648","-0.30942306363849653","0.014799999999999924","0.0186","0.01100000000000001","835.5555555555555","0.00013971514664604212","0","0.00013971514664604212","0.00013971514664604212","","","true"
"68","335.7553601809896","196.78449757184916","4.9117536358633656","-0.30811473744279705","0.009500000000000064","0.0094","0.009600000000000053","835.5555555555555","0.0002299914032742861","0","0.0002299914032742861","0.0002299914032742861","68_67:0.0035178315985137654","68_67:593.7777777777777","true"
"69","246.17851669625279","212.12364873902854","5.026303094349723","-0.3060041158821566","0.029900000000000038","0.0294","0.030399999999999983","835.5555555555555","0.00028970458466993384","0","0.00028970458466993384","0.00028970458466993384","69_68:0.0060774950573042885","69_68:593.7777777777777","true"
"70","254.3377525560129","58.32431621721875","5.136171729123764","-0.30400722501964966","0.012800000000000034","0.016","0.009600000000000053","835.5555555555555","0.00039489700918928644","0","0.00039489700918928644","0.00039489700918928644","70_69:0.007056705004332642;70_74:0.018175423986630523","70_69:593.7777777777777;70_74:593.7777777777777","true"
"71","293.2407260101517","181.34385415660324","5.041657309901658","-0.30672408699546905","0.1916","0.1932","0.18999999999999995","835.5555555555555","0.0002167185499283348","0","0.0002167185499283348","0.0002167185499283348","71_77:0.007024338753435055;71_58:0.0062155211916933295","71_77:593.7777777777777;71_58:593.7777777777777","true"
"72","181.9660436478499","75.9659158566298","4.855667775819021","-0.30836658966332187","0.022199999999999998","0.0332","0.011199999999999988","835.5555555555555","0.0002320253689753884","0","0.0002320253689753884","0.0002320253689753884","","","true"
"73","125.9572268001689","155.60203455338046","5.039052893310014","-0.30772287739276016","0.01090000000000002","0.0132","0.008600000000000052","835.5555555555555","0.0014764827271605528","0","0.0014764827271605528","0.0014764827271605528","","","true"
"74","370.2851583007896","20.673937078204318","4.8042620307173145","-0.31028605348943467","0.03980000000000006","0.069","0.010600000000000054","835.5555555555555","0.00022459353645995348","0","0.00022459353645995348","0.00022459353645995348","74_89:0.011292865843750888","74_89:593.7777777777777","true"
"75","114.14269206468364","154.09383430976297","4.9637304943600284","-0.3073417835540066","0.007099999999999995","0.008","0.006199999999999983","835.5555555555555","0.00026929419516855634","0","0.00026929419516855634","0.00026929419516855634","75_76:0.007194784359987438","75_76:593.7777777777777","true"
"76","351.8982626531528","424.47199909501643","4.897641347167213","-0.30905767706165077","0.009600000000000053","0.0108","0.008399999999999963","835.5555555555555","0.00012667115988763774","0","0.00012667115988763774","0.00012667115988763774","76_77:0.003041511143222292","76_77:593.7777777777777","true"
"77","280.3657129346992","109.39484651348954","4.79432713068449","-0.31146981760069586","0.12529999999999997","0.17","0.0806","835.5555555555555","0.0001840369104394102","0","0.0001840369104394102","0.0001840369104394102","77_78:1","77_78:593.7777777777777","true"
"78","132.70780478426684","522.8814416660877","4.929225165701493","-0.30833607854237144","0.06166666666666665","0.06333333333333335","0.06","835.5555555555555","0.00022288865666071007","0","0.00022288865666071007","0.00022288865666071007","","","true"
"79","337.72138512555307","455.06435775692273","4.882843717749696","-0.30910190343656735","0.06000000000000005","0.023333333333333334","0.09666666666666668","835.5555555555555","0.00026348784494968164","0","0.00026348784494968164","0.00026348784494968164","79_78:1","79_78:593.7777777777777","true"
"80","240.91573236308005","279.886991340325","5.003803786663029","-0.30760403247940965","0.01770000000000005","0.01859999999999995","0.0168","835.5555555555555","0.0006227126624847609","0","0.0006227126624847609","0.0006227126624847609","80_81:0.007124332873012534;80_79:0.010589136646096092","80_81:593.7777777777777;80_79:593.7777777777777","true"
"81","212.4430101439371","268.09075857094524","4.9349238384211915","-0.30856710152858696","0.04610000000000003","0.017","0.07520000000000004","835.5555555555555","0.00018279614882987148","0","0.00018279614882987148","0.00018279614882987148","81_72:0.006084473410801261","81_72:593.7777777777777","true"
"82","547.8357572588496","99.58899747582403","4.778803771587835","-0.3109559009315391","0.01100000000000001","0.012199999999999989","0.0098","835.5555555555555","0.00011174785790012293","0","0.00011174785790012293","0.00011174785790012293","82_83:0.011749258537582546;82_81:0.004576057794311195","82_83:593.7777777777777;82_81:593.7777777777777","true"
"83","393.27568000062394","380.4347451652285","5.01859615697798","-0.30803546242006347","0.026100000000000012","0.0104","0.04179999999999995","835.5555555555555","0.00024024322713601284","0","0.00024024322713601284","0.00024024322713601284","83_84:0.007738807308215412","83_84:593.7777777777777","true"
"84","125.19375688889092","169.6777500480182","4.848340955746249","-0.3092449774738834","0.01980000000000004","0.0232","0.0164","835.5555555555555","0.0003267927419824588","0","0.0003267927419824588","0.0003267927419824588","","","true"
"85","77.04430634354118","2.7159239946255536","4.975983574843778","-0.308239066178636","0.01319999999999999","0.01419999999999999","0.0122","835.5555555555555","0.0012368766747988872","0","0.0012368766747988872","0.0012368766747988872","85_73:0.029594326192616205;85_86:0.02113247514902919;85_84:0.02142361917873936","85_73:593.7777777777777;85_86:593.7777777777777;85_84:593.7777777777777","true"
"86","282.26856124823723","186.62726443564213","4.925948141742131","-0.30775631237994683","0.008700000000000041","0.007800000000000029","0.0096","835.5555555555555","0.0001925599225575962","0","0.0001925599225575962","0.0001925599225575962","86_87:0.011682793390603408","86_87:593.7777777777777","true"
"87","170.68992494289196","170.38970963495368","5.089977034562725","-0.30505018707018555","0.01319999999999999","0.0138","0.012599999999999945","835.5555555555555","0.0005847264355980441","0","0.0005847264355980441","0.0005847264355980441","87_88:0.016712716228813956;87_93:0.010595812387675707","87_88:593.7777777777777;87_93:593.7777777777777","true"
"88","165.7059558482525","156.8644576376593","5.1202189104224765","-0.305483218540467","0.010199999999999987","0.0094","0.01100000000000001","835.5555555555555","0.00046283900598347293","0","0.00046283900598347293","0.00046283900598347293","","","true"
"89","145.97252288863976","154.91305591499656","5.016899352288012","-0.30660312493855685","0.00770000000000004","0.006800000000000028","0.0086","835.5555555555555","0.00041831856316532095","0","0.00041831856316532095","0.00041831856316532095","89_88:0.007374789885841226","89_88:593.7777777777777","true"
"90","305.3274901832433","154.83289498471777","5.085089631759215","-0.3050893574673213","0.005600000000000049","0.007000000000000006","0.0042","835.5555555555555","0.00014654664297071888","0","0.00014654664297071888","0.00014654664297071888","90_75:0.0066251715899899866","90_75:593.7777777777777","true"
"91","303.28406074169715","232.8867548317417","5.0222384821735115","-0.30730675169725336","0.006799999999999917","0.0072","0.006399999999999961","835.5555555555555","0.0001404375809795798","0","0.0001404375809795798","0.0001404375809795798","91_98:0.005277425898471078;91_79:0.009407249225404757","91_98:593.7777777777777;91_79:593.7777777777777","true"
"92","326.5881499613996","303.5375610250468","4.764293755159542","0","0.017100000000000004","0.01880000000000004","0.0154","835.5555555555555","0.0001423444510815813","0","0.0001423444510815813","0.0001423444510815813","92_83:0.010621241806853865","92_83:593.7777777777777","true"
"93","316.11140536959533","436.19622043905696","4.99670617862168","-0.3070888574026616","0.01859999999999995","0.0196","0.01759999999999995","835.5555555555555","0.000674142793435036","0","0.000674142793435036","0.000674142793435036","","","true"
"94","320.57714397407267","398.45217039293834","5.013199924963405","-0.30660481487527486","0.010299999999999976","0.009199999999999986","0.0114","835.5555555555555","0.0001421947798246292","0","0.0001421947798246292","0.0001421947798246292","94_90:0.00667798891192653;94_95:0.004440043452133613","94_90:593.7777777777777;94_95:593.7777777777777","true"
"95","324.1338487909588","96.28302337926552","4.953699851145472","-0.3076487685122591","0.013900000000000023","0.0142","0.013599999999999945","835.5555555555555","0.0001145094265054252","0","0.0001145094265054252","0.0001145094265054252","","","true"
"96","331.6975376819668","279.438633739804","4.998301833965557","-0.3068011817964852","0.02970000000000006","0.0298","0.02959999999999996","835.5555555555555","0.00013111688099872633","0","0.00013111688099872633","0.00013111688099872633","96_109:0.008019308849221113;96_95:0.003578647051331818","96_109:593.7777777777777;96_95:593.7777777777777","true"
"97","335.2893541692009","152.74671647489797","5.042554025962334","-0.3066779999730377","0.011500000000000066","0.012800000000000034","0.0102","835.5555555555555","0.00028796142484816266","0","0.00028796142484816266","0.00028796142484816266","97_96:0.00679644377443353;97_98:0.008723111164016417","97_96:593.7777777777777;97_98:593.7777777777777","true"
"98","329.9944859424494","186.32403232437346","4.938644475307895","-0.3079620178857992","0.010199999999999987","0.0092","0.011199999999999988","835.5555555555555","0.0002063242005777058","0","0.0002063242005777058","0.0002063242005777058","98_99:0.00720808704059997","98_99:593.7777777777777","true"
"99","396.1067821162403","161.94932304382795","4.855477177812073","-0.3087149702184947","0.009400000000000075","0.0092","0.009600000000000053","835.5555555555555","0.0002219392881270779","0","0.0002219392881270779","0.0002219392881270779","","","true"
"100","223.70004450009398","111.68093208067273","4.995518891471734","-0.30711586775720007","0.017299999999999982","0.018199999999999994","0.0164","835.5555555555555","0.00034196692488893944","0","0.00034196692488893944","0.00034196692488893944","100_110:0.010327357289792005;100_99:0.011483925541275503","100_110:593.7777777777777;100_99:593.7777777777777","true"
"101","325.7483923139584","265.3037030435327","4.952341068049963","-0.30740365061445984","0.014399999999999968","0.0132","0.015599999999999947","835.5555555555555","0.0002994239911195294","0","0.0002994239911195294","0.0002994239911195294","101_100:0.006099166763357672;101_102:0.0058364760134063665","101_100:593.7777777777777;101_102:593.7777777777777","true"
"102","246.43240303584363","287.1740561082777","4.876399314799203","-0.30921132705326587","0.014000000000000012","0.01","0.018000000000000016","835.5555555555555","0.00014681050311267285","0","0.00014681050311267285","0.00014681050311267285","102_92:0.003478178356738887","102_92:593.7777777777777","true"
