"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"42","162.35645259961035","198.18994387863026","4.856440690673786","-0.30984823806239703","0.008199999999999985","0.007000000000000006","0.0094","835.5555555555555","0.00019658308735130432","0","0.00019658308735130432","0.00019658308735130432","","","true"
"43","424.2542688474321","23.235872031767258","4.981686948013107","-0.3077564674293405","0.010599999999999943","0.010800000000000032","0.0104","835.5555555555555","0.00016207868679988334","0","0.00016207868679988334","0.00016207868679988334","43_44:0.004266016607821638;43_42:0.005170785571251696","43_44:593.7777777777777;43_42:593.7777777777777","true"
"44","400.72082184266804","332.35863389750807","4.896135058293587","-0.30933203544283006","0.018299999999999983","0.0216","0.015000000000000013","835.5555555555555","0.00026906345969188443","0","0.00026906345969188443","0.00026906345969188443","44_45:0.004699710449784289","44_45:593.7777777777777","true"
"45","272.7914473953814","454.1448262574753","4.835943647535046","-0.30877347248855475","0.013700000000000045","0.009600000000000053","0.0178","835.5555555555555","0.00014628111649362438","0","0.00014628111649362438","0.00014628111649362438","","","true"
"46","290.7616695025646","213.32420036949588","4.884660617583432","-0.309719084728012","0.03859999999999997","0.056599999999999984","0.0206","835.5555555555555","0.0001809628847302893","0","0.0001809628847302893","0.0001809628847302893","46_45:0.006873234166700826","46_45:593.7777777777777","true"
"47","391.051661360875","431.61868972966084","4.7239090648150315","-0.3113528904236959","0.07789999999999997","0.06779999999999997","0.088","835.5555555555555","0.00017423162651316668","0","0.00017423162651316668","0.00017423162651316668","47_46:0.008573719978898081","47_46:593.7777777777777","true"
"48","270.21887660802315","373.5504247364117","4.941544583754696","-0.30787890893056014","0.009099999999999997","0.01","0.008199999999999985","835.5555555555555","0.00019139507555455986","0","0.00019139507555455986","0.00019139507555455986","48_49:0.008931528601501454;48_47:0.005953233567084271","48_49:593.7777777777777;48_47:593.7777777777777","true"
"49","258.3727533027155","133.86989927942938","4.806336579009625","-0.31079341141116634","0.10040000000000004","0.1054","0.09540000000000004","835.5555555555555","0.0003041878712426081","0","0.0003041878712426081","0.0003041878712426081","","","true"
"50","389.16336248292674","426.6843455898608","4.7742604411266685","-0.309762830433966","0.013700000000000045","0.0176","0.009800000000000031","835.5555555555555","0.00036340610780290976","0","0.00036340610780290976","0.00036340610780290976","50_49:0.010600719255317664","50_49:593.7777777777777","true"
"51","176.03531639474878","149.21335511352032","5.009584568619572","-0.30666800270981054","0.019399999999999973","0.0164","0.022399999999999975","835.5555555555555","0.0013336303402635282","0","0.0013336303402635282","0.0013336303402635282","51_50:0.012766512703617117;51_36:0.01051265275697999","51_50:593.7777777777777;51_36:593.7777777777777","true"
"52","323.64681832767104","421.7701727034253","4.92681658904813","-0.3079054983123341","0.015600000000000058","0.0098","0.021399999999999975","835.5555555555555","0.00014548106701360125","0","0.00014548106701360125","0.00014548106701360125","52_37:0.006647852634199591;52_56:0.0049868429159839744","52_37:593.7777777777777;52_56:593.7777777777777","true"
"53","304.2746367811774","345.7580458811545","5.034213600932329","-0.30618348742544643","0.023499999999999965","0.0234","0.023599999999999954","835.5555555555555","0.00012013227245278419","0","0.00012013227245278419","0.00012013227245278419","53_60:0.005527564054057632;53_41:0.004576438580124881","53_60:593.7777777777777;53_41:593.7777777777777","true"
"54","113.63292149032841","194.91988989497057","5.058276422616522","-0.3056724302288953","0.00990000000000002","0.005","0.014800000000000035","835.5555555555555","0.00018672620368914602","0","0.00018672620368914602","0.00018672620368914602","54_64:0.006976010952916195;54_45:0.0060887010673703335","54_64:593.7777777777777;54_45:593.7777777777777","true"
"55","207.71070415488828","169.91994966329423","4.985794144680882","-0.307841699228841","0.01089999999999991","0.0104","0.011399999999999966","835.5555555555555","0.00024011244806710385","0","0.00024011244806710385","0.00024011244806710385","55_49:0.012865318094276157;55_68:0.0070532561168192565","55_49:593.7777777777777;55_68:593.7777777777777","true"
"56","365.00128003288967","54.5331271405187","4.826930929717415","-0.3097954049476694","0.011099999999999999","0.00880000000000003","0.0134","835.5555555555555","0.00016203996766891483","0","0.00016203996766891483","0.00016203996766891483","","","true"
"57","72.19692520326717","120.33191076185297","4.965467221254017","-0.3072643465826866","0.024900000000000033","0.027000000000000024","0.0228","835.5555555555555","0.00031234899689909317","0","0.00031234899689909317","0.00031234899689909317","57_56:0.013555312670848974","57_56:593.7777777777777","true"
"58","407.03046623621975","18.271450980023985","4.908462248566166","-0.3091066270689999","0.019500000000000073","0.02","0.019000000000000017","835.5555555555555","0.00020654243844420056","0","0.00020654243844420056","0.00020654243844420056","58_59:0.009748386723696684;58_57:0.006004326682036959","58_59:593.7777777777777;58_57:593.7777777777777","true"
"59","456.6329176784667","477.929710518398","4.782979669919377","-0.31026077744162006","0.009700000000000042","0.010399999999999965","0.009","835.5555555555555","0.0005301690543003493","0","0.0005301690543003493","0.0005301690543003493","59_60:0.006619622153280408","59_60:593.7777777777777","true"
"60","324.4110643557395","78.34361302468098","4.89171893069118","-0.3088376848638818","0.012699999999999934","0.01419999999999999","0.0112","835.5555555555555","0.00031103611515517863","0","0.00031103611515517863","0.00031103611515517863","60_61:0.021273459112234244","60_61:593.7777777777777","true"
"61","288.6520136538272","175.04896066254372","4.784608250137584","-0.3100631363722243","0.018000000000000016","0.0218","0.01419999999999999","835.5555555555555","0.0004280771211964249","0","0.0004280771211964249","0.0004280771211964249","","","true"
"62","247.8194624125953","326.9693314597981","4.894866773563497","-0.3093830379884443","0.0121","0.0136","0.010600000000000054","835.5555555555555","0.00028833938409877273","0","0.00028833938409877273","0.00028833938409877273","62_63:0.009611684894395622;62_61:0.007732447687702343;62_72:0.005309255966912146","62_63:593.7777777777777;62_61:593.7777777777777;62_72:593.7777777777777","true"
"63","326.9561271574485","316.95231696805007","4.992719513931465","-0.30759899622896625","0.007199999999999984","0.0092","0.005199999999999982","835.5555555555555","0.0004585918204595323","0","0.0004585918204595323","0.0004585918204595323","","","true"
"64","264.4852730723889","248.90048253963718","4.885382003965496","-0.308872325420673","0.0039000000000000146","0.0048","0.0030000000000000027","835.5555555555555","0.00031108028516251836","0","0.00031108028516251836","0.00031108028516251836","64_63:0.007432556612029989","64_63:593.7777777777777","true"
"65","265.79792161792614","244.8929278383407","5.021343645294766","-0.30661810882824553","0.011800000000000033","0.013399999999999967","0.0102","835.5555555555555","0.0001809506362146543","0","0.0001809506362146543","0.0001809506362146543","65_66:0.032419106165933964;65_64:0.0074625797972923125","65_66:593.7777777777777;65_64:593.7777777777777","true"
"66","202.9536351788388","8.865753683021005","4.97580499962019","-0.3075328917488455","0.013000000000000012","0.014399999999999968","0.0116","835.5555555555555","0.0007810069266960743","0","0.0007810069266960743","0.0007810069266960743","66_73:0.02276435895544371;66_67:0.019983759967244552","66_73:593.7777777777777;66_67:593.7777777777777","true"
"67","490.71839367517725","345.45796324210346","4.834576495180648","-0.30942306363849653","0.01980000000000004","0.0194","0.020199999999999996","835.5555555555555","0.0022966152736036884","0","0.0022966152736036884","0.0022966152736036884","","","true"
"68","319.42108093222964","377.34501526250284","4.9117536358633656","-0.30811473744279705","0.009600000000000053","0.0096","0.009600000000000053","835.5555555555555","0.00014397563759773998","0","0.00014397563759773998","0.00014397563759773998","68_67:0.00823141864069657","68_67:593.7777777777777","true"
"69","299.4282048340213","310.04595161719146","5.026303094349723","-0.3060041158821566","0.028699999999999948","0.0292","0.028200000000000003","835.5555555555555","0.0003420025048672701","0","0.0003420025048672701","0.0003420025048672701","69_68:0.004104386654239345","69_68:593.7777777777777","true"
"70","170.6558673782617","52.992677978115445","5.136171729123764","-0.30400722501964966","0.011399999999999966","0.0134","0.009399999999999964","835.5555555555555","0.0003859275732251532","0","0.0003859275732251532","0.0003859275732251532","70_69:0.010310945859045295;70_74:0.03546626473829537","70_69:593.7777777777777;70_74:593.7777777777777","true"
"71","424.4201907827126","191.72116998376046","5.041657309901658","-0.30672408699546905","0.3476","0.3416","0.3536","835.5555555555555","0.00012368017884976758","0","0.00012368017884976758","0.00012368017884976758","71_77:0.007373567564946504;71_58:0.003693374073033162","71_77:593.7777777777777;71_58:593.7777777777777","true"
"72","11.588642316782474","89.40501599734773","4.855667775819021","-0.30836658966332187","0.1865","0.363","0.01","835.5555555555555","0.03376862851883055","0","0.03376862851883055","0.03376862851883055","","","true"
"73","237.688660867854","235.36480602252098","5.039052893310014","-0.30772287739276016","0.00649999999999995","0.0074","0.005600000000000049","835.5555555555555","0.00020542628957290635","0","0.00020542628957290635","0.00020542628957290635","","","true"
"74","413.7078483941525","18.939214319107904","4.8042620307173145","-0.31028605348943467","0.1580999999999999","0.1776","0.13859999999999995","835.5555555555555","0.00027659582185276773","0","0.00027659582185276773","0.00027659582185276773","74_89:0.01997162215079834","74_89:593.7777777777777","true"
"75","283.8784198699298","284.73521330331204","4.9637304943600284","-0.3073417835540066","0.008899999999999908","0.0094","0.008399999999999963","835.5555555555555","0.00018557518153651778","0","0.00018557518153651778","0.00018557518153651778","75_76:0.0037936992403191094","75_76:593.7777777777777","true"
"76","393.8846821932982","529.4308466888672","4.897641347167213","-0.30905767706165077","0.02729999999999999","0.0316","0.02300000000000002","835.5555555555555","0.00009045239372919384","0","0.00009045239372919384","0.00009045239372919384","76_77:0.006681261103146624","76_77:593.7777777777777","true"
"77","301.6648683011383","125.36479309640524","4.79432713068449","-0.31146981760069586","0.05030000000000001","0.0514","0.0492","835.5555555555555","0.00031020776917173857","0","0.00031020776917173857","0.00031020776917173857","77_78:0.012968800560875071","77_78:593.7777777777777","true"
"78","384.4078367915039","410.4451783508813","4.929225165701493","-0.30833607854237144","0.015499999999999958","0.012599999999999945","0.0184","835.5555555555555","0.0005941026679016781","0","0.0005941026679016781","0.0005941026679016781","","","true"
"79","229.75624199897237","359.5192158826677","4.882843717749696","-0.30910190343656735","0.009800000000000031","0.0088","0.010800000000000032","835.5555555555555","0.0004331408816686706","0","0.0004331408816686706","0.0004331408816686706","79_78:0.004952264941047085","79_78:593.7777777777777","true"
"80","212.2107490192894","300.5354239333577","5.003803786663029","-0.30760403247940965","0.021700000000000053","0.018399999999999972","0.025","835.5555555555555","0.0008601561551576784","0","0.0008601561551576784","0.0008601561551576784","80_81:0.007131908857542779;80_79:0.00869702560085206","80_81:593.7777777777777;80_79:593.7777777777777","true"
"81","330.923322399763","469.2929531411486","4.9349238384211915","-0.30856710152858696","0.010299999999999976","0.0102","0.010399999999999965","835.5555555555555","0.0002387086743839557","0","0.0002387086743839557","0.0002387086743839557","81_72:0.004341571736619421","81_72:593.7777777777777","true"
"82","415.53244651943294","88.87721925730455","4.778803771587835","-0.3109559009315391","0.0050000000000000044","0.005800000000000027","0.0042","835.5555555555555","0.00013733818997565202","0","0.00013733818997565202","0.00013733818997565202","82_81:0.004209479221117668;82_83:1","82_81:593.7777777777777;82_83:593.7777777777777","true"
"83","322.4639081732365","389.6247472414276","5.01859615697798","-0.30803546242006347","0.2366666666666667","0.4666666666666667","0.006666666666666667","835.5555555555555","0.0017042358065262936","0","0.0017042358065262936","0.0017042358065262936","83_84:1","83_84:593.7777777777777","true"
"84","203.7896881176823","18.19733451678888","4.848340955746249","-0.3092449774738834","0.028799999999999937","0.03300000000000003","0.0246","835.5555555555555","0.00017840776315110996","0","0.00017840776315110996","0.00017840776315110996","","","true"
"85","198.6691884317864","2.0847620167817853","4.975983574843778","-0.308239066178636","0.015000000000000013","0.02180000000000004","0.0082","835.5555555555555","0.0009185074493919093","0","0.0009185074493919093","0.0009185074493919093","85_73:0.02319235197592273;85_86:0.016856916646015463;85_84:0.009223409297456464","85_73:593.7777777777777;85_86:593.7777777777777;85_84:593.7777777777777","true"
"86","292.8638887296026","18.823411415260313","4.925948141742131","-0.30775631237994683","0.012499999999999956","0.010199999999999987","0.0148","835.5555555555555","0.00022667311424842383","0","0.00022667311424842383","0.00022667311424842383","86_87:0.01570461902042683","86_87:593.7777777777777","true"
"87","146.02724293000713","191.7665356093708","5.089977034562725","-0.30505018707018555","0.021300000000000097","0.0308","0.011800000000000033","835.5555555555555","0.0006226696571797517","0","0.0006226696571797517","0.0006226696571797517","87_93:0.011996839172800644;87_88:0.09760756539454174","87_93:593.7777777777777;87_88:593.7777777777777","true"
"88","146.8521285007555","169.04876671821998","5.1202189104224765","-0.305483218540467","0.031399999999999983","0.0432","0.01959999999999995","835.5555555555555","0.010068255499877148","0","0.010068255499877148","0.010068255499877148","","","true"
"89","253.1909283427962","265.4364097826961","5.016899352288012","-0.30660312493855685","0.007500000000000062","0.005600000000000049","0.0094","835.5555555555555","0.00015811954831027717","0","0.00015811954831027717","0.00015811954831027717","89_88:0.08828555354386751","89_88:593.7777777777777","true"
"90","250.56918205182848","163.13431807424084","5.085089631759215","-0.3050893574673213","0.009000000000000008","0.012399999999999967","0.0056","835.5555555555555","0.00013925857069096732","0","0.00013925857069096732","0.00013925857069096732","90_75:0.004635192373031255","90_75:593.7777777777777","true"
"91","365.24280482611636","258.502851110491","5.0222384821735115","-0.30730675169725336","0.00880000000000003","0.010800000000000032","0.0068","835.5555555555555","0.0005254441414608643","0","0.0005254441414608643","0.0005254441414608643","91_98:0.006814604285325182;91_79:0.010456640361227343","91_98:593.7777777777777;91_79:593.7777777777777","true"
"92","373.5136030161535","379.12278611412034","4.764293755159542","0","0.02200000000000002","0.02080000000000004","0.0232","835.5555555555555","0.0003303398508334868","0","0.0003303398508334868","0.0003303398508334868","92_83:1","92_83:593.7777777777777","true"
"93","179.5860028325102","311.98904307636525","4.99670617862168","-0.3070888574026616","0.0132000000000001","0.015800000000000036","0.0106","835.5555555555555","0.00020375623282957212","0","0.00020375623282957212","0.00020375623282957212","","","true"
"94","124.24842539889937","322.4471980608048","5.013199924963405","-0.30660481487527486","0.017400000000000082","0.0262","0.0086","835.5555555555555","0.0001901815620296893","0","0.0001901815620296893","0.0001901815620296893","94_90:0.006821553089524951;94_95:0.005768719933656685","94_90:593.7777777777777;94_95:593.7777777777777","true"
"95","290.00464067885434","78.08106557713666","4.953699851145472","-0.3076487685122591","0.017199999999999993","0.0204","0.014000000000000012","835.5555555555555","0.0001403667533639369","0","0.0001403667533639369","0.0001403667533639369","","","true"
"96","342.0635825759894","281.5406395552066","4.998301833965557","-0.3068011817964852","0.03749999999999998","0.0356","0.03939999999999999","835.5555555555555","0.00018006166759961504","0","0.00018006166759961504","0.00018006166759961504","96_109:0.013354986595607216;96_95:0.003466375643242897","96_109:593.7777777777777;96_95:593.7777777777777","true"
"97","264.7015908742803","159.45729569902747","5.042554025962334","-0.3066779999730377","0.00990000000000002","0.009600000000000053","0.0102","835.5555555555555","0.00013363221830556477","0","0.00013363221830556477","0.00013363221830556477","97_96:0.0037967831170470645;97_98:0.006709797269539353","97_96:593.7777777777777;97_98:593.7777777777777","true"
"98","170.18394832063805","130.037040679485","4.938644475307895","-0.3079620178857992","0.00550000000000006","0.007","0.0040000000000000036","835.5555555555555","0.00021876467040854498","0","0.00021876467040854498","0.00021876467040854498","98_99:0.0037983414228675016","98_99:593.7777777777777","true"
"99","380.98655945361185","367.4049779107173","4.855477177812073","-0.3087149702184947","0.015099999999999891","0.0176","0.012599999999999945","835.5555555555555","0.00013464664996920794","0","0.00013464664996920794","0.00013464664996920794","","","true"
"100","294.581325619537","191.76758248120709","4.995518891471734","-0.30711586775720007","0.02069999999999994","0.021599999999999953","0.0198","835.5555555555555","0.00038089788963184274","0","0.00038089788963184274","0.00038089788963184274","100_110:0.012344176771873078;100_99:0.012530120558914948","100_110:593.7777777777777;100_99:593.7777777777777","true"
"101","284.96374882620626","336.58850608219774","4.952341068049963","-0.30740365061445984","0.009000000000000008","0.00880000000000003","0.0092","835.5555555555555","0.00028829018875090517","0","0.00028829018875090517","0.00028829018875090517","101_100:0.007151961297377829;101_102:0.00695099028647167","101_100:593.7777777777777;101_102:593.7777777777777","true"
"102","257.1069322145243","210.08757742503957","4.876399314799203","-0.30921132705326587","0.016900000000000026","0.0118","0.02200000000000002","835.5555555555555","0.00018180988319149466","0","0.00018180988319149466","0.00018180988319149466","102_92:0.005296222895313452","102_92:593.7777777777777","true"
"103","211.82594979595385","46.71086804692269","5.013933090228457","-0.3065435683238229","0.01760000000000006","0.0132","0.02200000000000002","835.5555555555555","0.00020472931473013704","0","0.00020472931473013704","0.00020472931473013704","103_102:0.007279906084112109;103_104:0.011551149949850431","103_102:593.7777777777777;103_104:593.7777777777777","true"
