"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"22","445.83771372848116","57.34273389667197","4.737280274634325","-0.3122176733536358","0.043701171875","0.0224609375","0.06494140625","1600","0.0004330788067578941","0","0.0004330788067578941","0.0004330788067578941","","","true"
"23","490.93935165196234","92.6281650022511","4.651593049096446","","0.467041015625","0.00048828125","0.93359375","1600","0.0002642770488191447","0","0.0002642770488191447","0.0002642770488191447","23_22:1;23_24:1","23_22:660;23_24:660","true"
"24","374.1342473393057","39.62427508745242","4.8553722442067695","-0.3079346223460502","0.01220703125","0.00732421875","0.01708984375","1600","0.00015929515508053088","0","0.00015929515508053088","0.00015929515508053088","","","true"
"25","121.57124535904977","16.226229610593478","4.709880856734222","-0.2848927503604122","0.066162109375","0.06201171875","0.0703125","1600","0.0008927629364669425","0","0.0008927629364669425","0.0008927629364669425","25_24:0.024768214763041363;25_26:0.018431512173786968","25_24:660;25_26:660","true"
"26","423.77834809870524","197.56914679806385","4.75627423667273","-0.31000973903762974","0.02001953125","0.01806640625","0.02197265625","1600","0.00017342945201580793","0","0.00017342945201580793","0.00017342945201580793","26_16:0.016616557490695183;26_27:0.008628791379102552","26_16:660;26_27:660","true"
"27","360.64359292977247","31.39283293869941","4.797515244940441","-0.31968596136192556","0.023681640625","0.01611328125","0.03125","1600","0.0003086921205420259","0","0.0003086921205420259","0.0003086921205420259","","","true"
"28","384.7375191524057","20.729597551813278","4.664354988856688","-0.3106841533411735","0.128173828125","0.166015625","0.09033203125","1600","0.0013488408989334965","0","0.0013488408989334965","0.0013488408989334965","28_27:0.018258258391139592;28_35:0.02249495642149535","28_27:660;28_35:660","true"
"29","457.07932220024566","285.91262010318314","4.716984513863309","-0.30977802445004876","0.013427734375","0.01025390625","0.0166015625","1600","0.00014451730814570417","0","0.00014451730814570417","0.00014451730814570417","29_28:0.009802375718553302;29_30:0.004195983198680253","29_28:660;29_30:660","true"
"30","327.30970401895274","41.27278015930809","4.79752702018191","-0.30977891218255116","0.010009765625","0.01123046875","0.0087890625","1600","0.00011564174600842069","0","0.00011564174600842069","0.00011564174600842069","30_31:0.0037812197664618408;30_17:0.007143551214961463","30_31:660;30_17:660","true"
"31","315.17874054540596","380.7838001409049","4.909289218890432","-0.30756583534654586","0.0087890625","0.0078125","0.009765625","1600","0.0001609503499926046","0","0.0001609503499926046","0.0001609503499926046","31_32:0.004520652074101239","31_32:660","true"
"32","302.2428152749101","289.20119210830063","5.00915695380017","-0.30520156901294854","0.013916015625","0.0078125","0.02001953125","1600","0.00017098273276130142","0","0.00017098273276130142","0.00017098273276130142","","","true"
"33","426.66207532723513","28.875551702415123","4.797313686829091","-0.3085355870243786","0.0283203125","0.01123046875","0.04541015625","1600","0.0004973437523746353","0","0.0004973437523746353","0.0004973437523746353","33_20:0.12591014561242164","33_20:660","true"
"34","379.13569642364945","218.54034238497948","4.68714525885297","-0.31139369332021377","0.01806640625","0.01416015625","0.02197265625","1600","0.0002996918159941638","0","0.0002996918159941638","0.0002996918159941638","34_43:0.007131737604970267;34_24:0.006834276404510287","34_43:660;34_24:660","true"
"35","392.1035175640166","24.05192627098222","4.885797382808066","-0.3078655696247972","0.027099609375","0.01953125","0.03466796875","1600","0.00020850060568289314","0","0.00020850060568289314","0.00020850060568289314","","","true"
"36","297.2797781468018","270.7738491728442","4.948879798714426","-0.30596797313866086","0.067138671875","0.107421875","0.02685546875","1600","0.0001328267180471591","0","0.0001328267180471591","0.0001328267180471591","36_51:0.0039018521984720556;36_32:0.004493779885465898","36_51:660;36_32:660","true"
"37","165.7765147315755","16.749278216874213","4.534176236928194","-0.29177040681340605","0.125","0.0185546875","0.2314453125","1600","0.0011193734167202396","0","0.0011193734167202396","0.0011193734167202396","37_52:0.021740520818419484","37_52:660","true"
"38","42.68132459690272","160.14825059490812","4.715625040717387","-0.30986057752009377","0.491943359375","0.92919921875","0.0546875","1600","0.16240947064126432","0","0.16240947064126432","0.16240947064126432","38_39:1;38_37:1","38_39:660;38_37:660","true"
